Concern Report Date,Part No,Vendor Name,Concern Description,Vehicle Model,Qty. Reported,Initial Analysis & Reason for Attributio,Reason for ICA Not Possible,ICA Details at M&M,ICA Failure,Segregation Qty,OK Qty,Rejection(BLock)Qty (344 and 350 Mvt),Scarp Qty(951 and 551 Mvt),Rework Qty,Deviation Qty,Line Loss,Yard Hold,ESQA Entry Required,Justification for ESQA Not Required,ESQA Number
2024-09-28,2302AW501510N,PLASTIC OMNIUM AUTO EXTERIORS (INDI,RH Fog lamp Inoperative.,THAR ROXX,1,Foglamp Connection Not Done.,,ICA started by visual checking.,N,0,0,1,0,0,0,N,N,Y,,2014127077.0
2024-09-28,0101EW503670N,ALF ENGINEERING PVT LTD,M6 Nut Thread Not Ok. TPG No Go Gauge Passing.,THAR ROXX,1,M6 Nut Thread Not Ok. TPG No Go Gauge Passing.,,100% Part Inspection.,N,48,47,1,0,0,0,N,N,Y,,2014127141.0
2024-09-28,2402AW500281A,MSKH SEATING SYSTEMS INDIA (P) LTD,Poor appearance,THAR ROXX,1,Cloth piece came out,,ICA started by visually checking,N,40,39,1,0,0,0,N,N,Y,,2014127041.0
2024-09-28,2302AW501810T,PLASTIC OMNIUM AUTO EXTERIORS (INDI,"""ATTENTION"" Sticker Missing On Grill",THAR ROXX,1,"""ATTENTION"" Sticker Missing On Grill",,ICA started by visual checking.,N,0,0,1,0,0,0,N,N,Y,,2014127056.0
2024-10-01,0101EW503580N,JBM AUTO LIMITED,M6 Nut Thread Not Ok. TPG M6 GO Gauge Not Passing.,THAR ROXX,1,M6 Nut Thread Not Ok. TPG M6 GO Gauge Not Passing.,,100% Part Inspection.,N,70,69,0,0,1,0,N,N,Y,,2014127135.0
2024-10-01,2302AW501810T,PLASTIC OMNIUM AUTO EXTERIORS (INDI,Paint uncover on grill,THAR ROXX,1,Paint uncover on grill,,ICA started by visual checking.,N,40,37,3,0,0,0,N,N,Y,,2014124283.0
2024-10-01,2301DW502090N,TRACK COMPONENTS LTD,CCB fitment not possible.,THAR ROXX,1,"OBD mounting Bracket found offset welded,",,ICA Started by measurement.,N,50,49,1,0,0,0,N,N,Y,,2014127123.0
2024-10-01,1203EW500221N,SUBROS LIMITED,AC Pipe Fitment Not Possible.,THAR ROXX,1,Profile Found Bend.,,ICA started by visual checking.,N,120,118,2,0,0,0,N,N,Y,,2014127133.0
2024-10-01,0101BW502750N,JBM AUTO LIMITED,Wrong Part Assembly. 2 M5 Extra Stud Welded.,THAR ROXX,1,Wrong Part Assembly. 2 M5 Extra Stud Welded.,,100% Part Inspection.,N,193,192,0,0,1,0,N,N,Y,,2014127152.0
2024-10-01,2401AW500701A,MSKH SEATING SYSTEMS INDIA (P) LTD,Wrinkle On Seat,THAR ROXX,1,Wrinkle On Seat,,ICA started by visually checking,N,50,49,1,0,0,0,N,N,Y,,2014127181.0
2024-10-03,0101BW502880N,JBM AUTO LIMITED,Rear heatdshield MTG 1 Stud position wrong,THAR ROXX,1,Rear heatdshield MTG 1 Stud position wrong,,100% Part Inspection.,N,175,174,1,0,0,0,N,N,Y,,2014127380.0
2024-10-01,0114DW500500N,MAGNA AUTOMOTIVE INDIA PVT LTD,Latch fitment not possible.,THAR ROXX,1,Latch assembly grommet Shifted,,ICA started by Measurement,N,200,199,1,0,0,0,N,N,Y,,2014127149.0
2024-10-01,2303CW504731N,SUN N SHADE SUNVISOR PVT LIMITED,Wiring Harness Cut,THAR ROXX,1,Wiring Harness Cut,,ICA Started By Checking Visually.,N,200,189,11,0,0,0,N,N,Y,,2014126255.0
2024-10-01,2303CW504721N,SUN N SHADE SUNVISOR PVT LIMITED,Wiring Harness Cut,THAR ROXX,1,Wiring Harness Cut,,ICA Started By Checking Visually.,N,200,190,10,0,0,0,N,N,Y,,2014126215.0
2024-10-04,2401AW500811A,MSKH SEATING SYSTEMS INDIA (P) LTD,Wrinkles on seat,THAR ROXX,1,Wrinkles on seat,,ICA started by visually checking,N,30,29,1,0,0,0,N,N,Y,,2014127191.0
2024-10-01,2402AW500281A,MSKH SEATING SYSTEMS INDIA (P) LTD,Wrinkle on Seat,THAR ROXX,1,Wrinkle on Seat,,ICA started by visually checking,N,50,47,3,0,0,0,N,N,Y,,2014126311.0
2024-10-01,0101DW501120N,MUNGI ENGINEERS PVT LTD,M6 Nut Thread Not Ok  M6 TPG NO Go Gauge pass.,THAR ROXX,1,M6 Nut Thread Not Ok  M6 TPG NO Go Gauge pass,,100% Part INspection.,N,90,0,1,0,0,0,N,N,Y,,2014127232.0
2024-10-03,1801CW500690N,Motherson Sumi Wiring India Limited,Rear Wiper Motor Water Spray Not Working,THAR ROXX,1,NRV Valve Position Orientation Wrong.,,ICA Started By Checking Visually.,N,90,89,1,0,0,0,N,N,Y,,2014127220.0
2024-10-03,2302AW501810E,PLASTIC OMNIUM AUTO EXTERIORS (INDI,Paint Flow Mark Near Headlamp Mounting Area,THAR ROXX,1,Poor Appearance.,,ICA Started by visually checking,N,30,29,1,0,0,0,N,N,Y,,2014127169.0
2024-10-04,2302EW500240N,ABHIJEET TECHNO-PLAST (I) P LTD,Spare Wheel Cover fitment Not Possible.,THAR ROXX,1,Wrong Foam Pasted Inside Spare Wheel.,,ICA started by visually checking.,N,50,49,1,0,0,0,N,N,Y,,2014127194.0
2024-10-03,2401AW500691A,MSKH SEATING SYSTEMS INDIA (P) LTD,Seat Cushion Stiches Open,THAR ROXX,1,Seat Cushion Stiches Open,,ICA started by visually checking,N,30,29,1,0,0,0,N,N,Y,,2014125826.0
2024-10-04,0103AW501500N,TRIKAYA COATINGS PVT.LTD.,Spot Broken In Chisel Test.,THAR ROXX,1,Spot Broken In Chisel Test.,,100% Part Inspection.,N,500,132,368,0,0,0,N,N,Y,,2014127222.0
2024-10-04,0502AAA13650N,AUTO MECH,Hub Cap Missing,THAR ROXX,1,Wrong Hub Assembled from Supplier. 4Wd Hub Fitted On 2WD.,,ICA started by visual checking.,N,0,0,1,0,0,0,N,N,Y,,2014127225.0
2024-10-04,1503AAA02631N,Nippon Audiotronix pvt ltd,LH Side Speaker Inoprative.,THAR ROXX,1,Soldering Found In Open Condition.,,Part level ICA Not possible,N,20,19,0,0,1,0,N,N,Y,,2014127240.0
2024-10-07,2302AW502070N,PLASTIC OMNIUM AUTO EXTERIORS (INDI,Radar Angle Not Ok,THAR ROXX,1,Radar Angle Not Ok,Defect Observed On Vehicle Level,,N,0,0,2,0,0,0,N,N,Y,,2014127273.0
